code,smlmitzrach,shmmitzrach,ofen_hachana,ofen_hachanat_makor,makor,protein,total_fat,carbohydrates,food_energy,alcohol,moisture,total_dietary_fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,vitamin_a_iu,carotene,vitamin_e,vitamin_c,thiamin,riboflavin,niacin,vitamin_b6,folate,folate_dfe,vitamin_b12,cholesterol,saturated_fat,butyric,caproic,caprylic,capric,lauric,myristic,palmitic,stearic,oleic,linoleic,linolenic,arachidonic,docosahexanoic,palmitoleic,parinaric,gadoleic,eicosapentaenoic,erucic,docosapentaenoic,mono_saturated,poly_ saturated,vitamin_d,total_sugars,trans_fatty_acids,vitamin_a_re,mishtamesh_id,isoleucine,leucine,valine,lysine,threonine,methionine,phenylalanine,tryptophan,histidine,tyrosine,arginine,cystine,serine,kvutza_meyuhedet,shem_mitzrach_mekutzar,vitamin_k,pantothenic_acid,iodine,selenium,sugar_alcohols,choline,biotin,manganese,fructose
4661,91705119,"שוקולד חלב ללא סוכר, עלית",,,2,8.699999809,32,54,472,0,3.299999952,,,,,,,118,,,,,,,,,,,,30.80906105,,19.39999962,19.60000038,,,,,,,,,,,,,,,,,,,,,,,10.5,0,0,1,,,,,,,,,,,,,,,,,,,,42,,,,
4662,91705129,"שוקולד חלב, עם אגוזים, ללא תוספת סוכר TUSSO",,,2,7.699999809,35.29999924,52.09999847,500,0,0.5,2.400000095,,,,,,131,,,,,,,,,,,,36.66882324,,17,17.5,,,,,,,,,,,,,,,,,,,,,,,0.6,0,0,1,,,,,,,,,,,,,,,,,,,,38.3,,,,
4664,91705169,"חטיף מתוק, מרציפן מצופה שוקולד מריר",,,2,6.099999905,17.60000038,63.20000076,444,,11.10000038,,,,,,,10,,,,,,,,,,,,11,,0,3.799999952,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
4665,91705179,"חטיף מתוק, מרציפן לא מצופה, אופנהיימר",,,3,5.900000095,16.5,64,428,0,7.800000191,4.800000191,215.1499939,2,162.6100006,322.7200012,392.769989,2.799999952,1.850000024,0.569999993,0,0,12.35999966,0.623000026,0.100000001,0.510999978,1.769999981,0.050000001,73,94.98281097,0,0,1.299999952,0,0,0,0,0.001784427,0.093979813,1.067000031,0.228,10.65299988,4.076000214,0.118366979,0,0,0.078000002,0,0.016059842,0,0,0,10.73099995,4.076000214,,36.8234,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
4670,91705309,"שוקולד מריר מעולה, עלית",,,3,5,30,53,502,0,2,8.600000381,59.55599976,8.529000282,155.2720032,219.0820007,594.5,10,2.138000011,1.093000054,55.3,28.76000023,0.597000003,,0.027000001,0.052999999,0.771000028,0.045000002,,0,0.245000005,0,20,0.063000001,0.048999999,0.032000002,0.093999997,0.086000003,0.286000013,8.432999611,10.88700008,10.38799953,1.103999972,0.093999997,0.002,0,0.125,0,0.02,0.001,0,0,10.55300045,1.207999945,,47.6,0.124,2.2,13,,,,,,,,,,,,,,,,8.96,0.316,,3.191,,,,1.509,0
4671,91705329,"שוקולד מריר עם אגוזים, עלית",,,3,6,35,54,555,0,3,3.789999962,165.5238342,2.506777287,89.93780518,241.1098633,393.2387085,37,2.277148724,0.682187855,,2.089805126,2.915278196,0.382714093,0.180832401,0.253548086,0.501355469,0.077499598,19.13570404,18.17891884,0.487960458,16,16,0.430499852,0.155690476,0.095086135,0.174498722,0.217339739,0.585145414,6.095961571,5.790850163,12.02369404,3.288308382,0.089861624,0,0,0.137927145,0,0.024032759,0,0,0,17.83021736,3.450268269,,,,41.7961028,1,,,,,,,,,,,,,,,,,,,,,,,,
4673,91705359,"שוקולד מריר אוורירי, עלית",,,3,4,33.5,56,542,,4.5,0,56.90100098,8.149000168,148.348999,209.3139954,567.992981,4,2.042000055,1.044999957,53.54899979,27.84499931,0.578000009,,0.025,0.050999999,0.736999989,0.043000001,,,0.233999997,3,20.5,0.061000001,0.046999998,0.030999999,0.090999998,0.083999999,0.27700001,8.164999962,10.54100037,10.05700016,1.069000006,0.090999998,0.002,0,0.120999999,0,0.018999999,0.001,0,0,10.21700001,1.169999957,,49.5,0.12,2.142,13,,,,,,,,,,,,,,,,8.675,0.302,,3.048,,,,1.442,0
4674,91705369,"חטיף מתוק, שוקולד לבן כולל אוורירי ומקופלת",,,3,9,34,53,554,,1.3125,,191.7626801,0.23127158,11.56357861,169.5991669,275.5986328,125,0.71308738,0.057817895,32.2530365,0,1.03209722,0.481815785,0.060708791,0.271744102,0.717905521,0.053963371,6.745420933,6.745420933,0.539633691,34,21,0.337581813,0.166640699,0.123636648,0.236522287,0.676238716,0.85685569,8.543829918,9.831801414,9.665160179,0.978342175,0.110735431,0,0,0.066656277,0,0,0,0,0,9.78019619,1.089077592,,,0.3,9.675911499,1,,,,,,,,,,,,,,,,,,,,,,,,
4675,91705379,"חטיף מתוק, שוקולד חלב, מקופלת, עלית",,,3,7.199999809,29,59,523.4400024,0,3.115601301,0.024,269.5900574,0.88009584,36.38787079,227.5506439,464.4349976,84,1.086631417,0.104966357,101.2928391,17.39999962,0.571999967,1.792000055,0.082681797,0.338842332,0.24722518,0.087989695,8.852000237,10.70598507,0.784399986,18.79999924,17.79999924,0.30457592,0.129480883,0.102122299,0.221870005,0.22765547,0.868703723,2.939482927,1.698468685,2.69016099,0.26103735,0.11165826,0,0,0.279101789,0,0.004043891,0,0,0,9.700826645,0.856895626,2.16079998,58,0,79.94021606,1,0.341639996,0.560239971,0.375559986,0.457720011,0.261200011,0.140839994,0.269639999,0.083839998,0.151999995,0.266200006,0.203679994,0.057039998,0.308039993,,,5.664000034,0.679480016,0,4.659999847,0,33.7480011,0,0.01036,0
4678,91705400,שוקולד לבן,,,1,5.869999886,32.09000015,59.04000092,539,0,1.299999952,0.200000003,199,0.239999995,12,176,286,90,0.74000001,0.059999999,,0,0.959999979,0.5,0.063000001,0.282000005,0.745000005,0.056000002,7,7,0.560000002,21,19.41200066,0.31400001,0.155000001,0.115000002,0.219999999,0.629000008,0.796999991,7.947000027,9.145000458,8.989999771,0.910000026,0.103,0,0,0.061999999,0,0,0,0,0,9.097000122,1.013000011,0,59,,9,1,,,,,,,,,,,,,,,,9.1,0.608,,4.5,,29.5,,0.008,
4679,91705410,שוקולד לבן עם שקדים,,,1,8.199999809,35.15000153,51.45000076,547,0,1.779999971,1.700000048,205,0.699999988,50,222,342,79,1.070000052,0.204999998,,1,4.380000114,0.400000006,0.082000002,0.345999986,1.157999992,0.064999998,13,10,0.479999989,18,17.09300041,0.26699999,0.131999999,0.097999997,0.187000006,0.535000026,0.676999986,7.245999813,7.873000145,12.6079998,2.628000021,0.088,0,0,0.089000002,0,0,0,0,0,12.74499989,2.71600008,0,50.84,,8,1,,,,,,,,,,,,,,,,7.7,,,4.3,,32.9,,,
4685,91705469,"חטיף שוקולד לבן/עם עוגיות, עלית",,,3,6,28,63,528,,2,,209.1277618,0.252214372,12.61071873,184.9572144,300.555481,103,0.777661026,0.063053593,26.17637825,0,0.8376441,0.525446653,0.066206276,0.29635191,0.782915473,0.058850024,7.35625267,7.35625267,0.588500202,10,17,0.273979425,0.135244623,0.100342788,0.191960111,0.548831403,0.695419133,6.934122562,7.97943306,7.844188213,0.794016838,0.089872234,0,0,0.05409785,0,0,0,0,0,7.937550545,0.883889079,,,,7.85291368,1,,,,,,,,,,,,,,,,,,,,,,,,
4687,91705499,"שוקולד חלב עם סוכריות קופצות, עלית",,,3,5.599999905,25,64,503,0,2.357600927,0.384000003,272.713501,1.702023983,51.72696686,239.3476563,560.1087646,70,1.338857889,0.217731595,25.73620987,8.260000229,0.406800002,1.226999998,0.087980449,0.333310574,0.329426289,0.087397426,7.743000031,,0.684099972,13.30000019,15.39999962,0.19358398,0.06969022,0.056060575,0.119507499,0.12413387,0.494195938,2.891650677,2.562487125,2.825260162,0.303719342,0.150714561,0,0,0.172695443,0,0.001010973,0,0,0,8.090786934,0.672553897,1.275200009,63,0,45.78505325,1,0.231710002,0.387479991,0.251969993,0.32100001,0.183860004,0.094669998,0.179539993,0.061390001,0.101779997,0.173519999,0.137250006,0.043930002,0.209710002,,,4.519999981,0.706359982,0,4.538000107,0,32.92200089,0,0.047090001,0
4690,91705609,"שוקולד מריר ללא סוכר, עלית",,,3,6,31,55,449,0,0.5,8.600000381,57.84899902,8.284999847,150.8209991,212.8029938,577.460022,5,2.075999975,1.062000036,49.55199814,25.7670002,0.535000026,,0.026000001,0.052000001,0.749000013,0.043000001,,36.85005569,0.238000005,0.300000012,19,0.056000002,0.044,0.028999999,0.083999999,0.077,0.256999999,7.556000233,9.75399971,9.30700016,0.989000022,0.083999999,0.002,0,0.112000003,0,0.017999999,0.001,0,0,9.454999924,1.082000017,,0.2,0.11,0,1,,,,,,,,,,,,,,,,8.027,0.307,,3.099,46,,,1.466,0
4691,91705619,"שוקולד מריר, ללא תוספת סוכר, TUSSO",,,3,5.300000191,32.5,59.90000153,484,,2.319999933,0.300000012,37.90000153,8.75,139,212,1297,1.600000024,1.845000029,0.995000005,2.950000048,,0.089999996,0.449999988,0.005,0.063000001,0.860000014,0.028999999,0,40.35382843,0.335000008,0,19.5,,,,,,0.027000001,6.895999908,9.013999939,8,0.725000024,0.725000024,,,,,,,,,10.14500046,0.150000006,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.235000014,0,0,0,45,0.015,0,0,0
4692,91705629,"שוקולד חלב, ללא תוספת סוכר, TUSSO",,,3,6.900000095,32.29999924,56.70000076,481,0,2.191200733,1.700000048,271.4880066,2.240600109,58.04100037,262.2019958,672.6799927,144,1.367752671,0.258051574,13.3401041,12.92500019,0.499599993,2.027000189,0.082167365,0.342220008,0.383570015,0.092028417,9.146499634,18.06999969,0.87134999,19.39999962,19.10000038,0.207516983,0.063185111,0.065345287,0.144203752,0.148336932,0.665847957,3.424055338,2.843363523,3.386560202,0.289529681,0.220562294,0,0,0.268757731,0,0.000505486,0,0,0,10.47400856,0.762311935,2.317600012,0.1,0,60.72752762,1,0.36767,0.600639999,0.405010015,0.489380002,0.279060006,0.151830003,0.291200012,0.088849999,0.163980007,0.288619995,0.219469994,0.05979,0.331270009,,,5.459499836,0.668579996,0,4.41050005,42.5,33.15950012,0,0.00925,0
4694,91706000,"חטיף מתוק, חטיף קוקוס מצופה שוקולד",,,1,4.599999905,26.60000038,54.88999939,486,0,9.050000191,3.700000048,21,2.089999914,55,91,321,145,1.100000024,0.400000006,,0,0.189999998,0.400000006,0.048999999,0.057999998,0.27700001,0.090000004,6,0,0,2,20.57999992,0,0.118000001,1.355999947,1.08099997,7.920000076,2.940000057,3.582999945,3.443000078,0.338,0.118000001,0.005,0.009,0,0.026000001,0,0.009,0,0,0,0.389999986,0.140000001,0,46.19,,0,1,,,,,,,,,,,,,,,,1.6,0.245,,6.6,,11.8,,0.948,
4697,91706059,"קרמבו, שטראוס",,,3,3.159178257,16.70000076,64,419,0,11.36868095,2.314138651,14.08369446,1.40708971,38.76410675,69.35739899,133.8370667,67,0.575000882,0.288469225,7.08866024,0,0.841858447,0.206550002,0.070102535,0.115130253,0.791801333,0.014109612,8.148665428,,0.01747,0,13.89999962,0,0,0.00391,0.0017,0.0034,0.039474059,1.768791795,1.012280703,3.312033176,4.954449654,0.653531373,0.00425,0,0.072420001,0,0.021408318,0,0,0,3.413001776,0.276079983,0,54,0,0,1,0.08777,0.148340002,0.10362,0.090520002,0.064170003,0.047400001,0.099299997,0.0075,0.044599999,0.067199998,0.086649999,0.03932,0.108570002,,,17.07120895,0.066480003,0,3.677331924,0,0.066,0,0.08647,0.0042
4698,91706069,"חטיף מתוק, שוקולד, ביצת הפתעה, קינדר, KINDER",,,3,8.100000381,34.20000076,52.29999924,549,0,2.768901348,1.59800005,254.2259979,1.204100013,44.9980011,238.4960022,415.6400146,127,1.692021012,0.247642636,101.056839,16.26000023,1.513800025,1.548000097,0.103958949,0.361980021,0.299700022,0.071507365,12.43200016,9.747240067,0.945100009,29,22.60000038,0.454595923,0.170890883,0.148712307,0.32517001,0.334515452,1.365793705,7.521842957,5.162208557,7.589221001,7.281637192,0.972838283,0,0,0.449461788,0,0.032003891,0,0,0,8.497536659,7.818275928,1.950799942,49.104599,0,101.8302155,1,0.286559999,0.464040011,0.31716001,0.375660002,0.213839993,0.118799999,0.228780001,0.066780001,0.128519997,0.228780001,0.171540007,0.043740001,0.257759988,,,25.42700005,0.630620003,0,5.201000214,0,43.99300003,0,0.229289994,0
4699,91706079,"חטיף מתוק, קוקוס בציפוי אדום",,,2,2.700000048,18,43.5,240,,34.79999924,,,,,,,3.200000048,,,,,,,,,,,,,,0,4.5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.528999984,0.136000007,,43.5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,
4700,91706100,"חטיף מתוק, חטיף קוקוס, לא מצופה שוקולד",,,1,1.00999999,12.46000004,73.97000122,404,0,10.40999985,1.600000024,9,0.680000007,18,37,120,106,0.730000019,0.112000003,,0,0.140000001,0.200000003,0.023,0.015,0.165999994,0.094999999,3,3,0,0,11.01399994,0,0.071000002,0.870000005,0.691999972,5.510000229,2.176000118,1.052999973,0.643000007,0.527999997,0.136000007,0,0,0,0,0,0,0,0,0,0.527999997,0.136000007,0,72.68,,0,1,,,,,,,,,,,,,,,,0.1,,,6.3,,6.8,,,
4701,91707000,"חטיף מתוק, פונדן, ממתק סוכר",,,1,0,0.02,93.18000031,373,0,6.739999771,0,3,0.01,0,0,4,11,0.039999999,0.003,,0,0,0,0.005,0.016000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,,0,1,,,,,,,,,,,,,,,,0,0,,0.6,,0,,0,
4704,91707019,"שוקולד חלב עם קרם פונדנט, בונבוניירה, עלית, ורד הגליל",,,3,4,22,68,484,0,2.799999952,1.200000048,139.7579956,1.51699996,42.62099838,147.6869965,266.6300049,93.5,1.526000023,0.31400001,,0,0.425999999,0.098999999,0.086000003,0.228,0.266000003,0.030999999,7.929999828,,0.514999986,0,13.19999981,0.257999986,0.071000002,0.079999998,0.175999999,0.180000007,0.856999993,6.118999958,5.527999878,4.47300005,1.379999995,0.090000004,0.001,0,0.300000012,0,0,0,0,0,5.264999866,1.496000051,0,43.9,,,1,,,,,,,,,,,,,,,,4.264,,,3.271,,30.33,,,
4705,91708000,"קליפות פרי הדר, מסוכר",,,1,0.340000004,0.07,81.13999939,322,0,16.70000076,1.600000024,18,0.170000002,4,5,56,98,0.050000001,0.028999999,,9,0.039999999,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.008,0.002,0.008,0.013,0.008,0,0,0,0,0,0,0,0,0.008,0.02,0,80.68,,1,1,,,,,,,,,,,,,,,,0.3,,,0.6,,2.2,,0.111,
4706,91708009,"קליפות הדרים (תפוז, פומלה) בציפוי שוקולד מריר, שקדיה",,,3,1.899999976,10.69999981,42.59999847,274,0,37.43999863,6.360000134,31.49624634,0.544026077,10.30786228,33.78688049,61.84717178,44,0.320689052,0.083608218,,0,0.734819293,0,0.020615725,0.053257287,0.065855786,0.008017226,1.717977047,1.717977047,0.097352035,7.734939575,2.299999952,0.181771085,0.065746985,0.037385542,0.070903614,0.077349395,0.239783138,2.146445751,2.200590372,2.346265078,0.262987942,0.014180723,0,0,0.045120481,0,0,0,0,0,4.767301083,0.308108419,,41.3,,18.04819277,1,,,,,,,,,,,,,,,,,,,,,,,,
4710,91715100,"חטיף מתוק, סניקרס, SNICKERS",,,1,7.53000021,23.85000038,59.20999908,491,0,5.550000191,2.299999952,93,0.720000029,72,190,323,239,2.5,0.270000011,,6,1.5,0.5,0.059999999,0.129999995,3.599999905,0.090000004,27,31,0.159999996,13,9.069000244,0.317999989,0.142000005,0.082000002,0.166999996,0.180999994,0.574999988,4.181000233,3.144999981,7.625,2.96600008,0.048,0,0,0.107000001,0,0.109999999,0,0,0,7.875,3.013999939,0,50.47,,46,1,,,,,,,,,,,,,,,,1.9,0.59,,7.8,,38.5,,0.35,
4711,91716010,חלבה פשוטה,,,1,7.980000019,31.87000084,53.06000137,522,0,1.470000029,4.5,24,2.50999999,135,260,145,19,2.630000114,0.550000012,,16,3.480000019,0,0.273000002,0.045000002,2.262000084,0.156000003,45,45,0,0,5.603000164,0,0,0,0,0,0.064000003,3.871999979,1.475000024,10.56200027,13.95899963,0.119000003,0.008,0,0.104999997,0,0.048,0,0.025,0,10.75399971,14.09300041,0,53.08,,1,1,,,,,,,,,,,,,,,,2,,,13.7,,10,,,
4713,91716039,"חלבה ללא סוכר, אחווה לייט, עלית",,,3,13,35,41,479,0,3.575000286,5.900000095,102,3,175.5,314.5,234,5,3.875,2.040999889,0,2.5,1.718999982,0,0.395500004,0.123499997,2.257499933,0.395000011,48.5,46.86000061,0,0,6,0,0,0,0,0.01,0.162,6.570499897,1.475000024,12.9204998,11.59749985,0.207999989,0,0,0.104500003,0,0.045000002,0,0,0,13.0795002,11.81650066,0,0,0,0,1,0.381500006,0.67900002,0.495000005,0.284500003,0.368000001,0.293000013,0.469999999,0.194000006,0.261000007,0.371499985,1.315000057,0.179000005,0.483500004,,,0.800000012,0.025,0,17.20000076,40,12.80000019,0,1.230000019,0
4715,91716049,"חלבה, מרקם מעודן,רכה, בטעם וניל, בארכה",,,3,14,40,43,582,0,2.443302155,5.553398132,80,2,43.9755249,335.9619446,192.7997894,140,2.134731293,0.746044576,37.75149536,22.53821373,1.533669829,0,0.559292614,0.22363615,2.497297525,0.068684705,44.86893082,39.15979004,0,0,7,0,0,0,0,0.008737864,0.163106799,6.509514332,1.650485516,14.49265957,13.82947636,0.246679604,0,0,0.117087387,0,0.051145632,0,0,0,14.67200089,14.08978653,0,37.67164993,0,1.514563084,1,0.521009684,0.927922308,0.677009702,0.388233006,0.503339827,0.399844646,0.64217478,0,0.356427193,0.507378638,1.796776652,0.244349509,0.66085434,,,0.699029148,0.31704855,0,15.94217491,0,11.81258297,0,0.667689323,0
4717,91716110,חלבה בציפוי שוקולד,,,1,7.880000114,31.25,53.88000107,526,0,1.480000019,4.199999809,70,2.460000038,115,246,209,36,2.539999962,0.532999992,,11,2.650000095,0,0.228,0.115999997,1.736999989,0.122000001,36,35,0.209999993,6,9.217000008,0.100000001,0.028000001,0.030999999,0.068999998,0.071000002,0.377999991,5.120999813,3.256000042,9.305999756,10.3920002,0.119999997,0.006,0,0.189999998,0,0.035,0,0.017999999,0,9.755000114,10.53199959,0,52.64,,17,1,,,,,,,,,,,,,,,,3,,,11.1,,20.1,,,
4718,91716129,"הריסה עם אגוזי פיסטוק, ממתק ערבי",,,3,10.69999981,26.70000076,53,519,,7.5,1.100000024,32,6.400000095,46.47999954,244,342.7200012,156.5599976,0.776000023,0.412,140.5720062,,,,0.649999976,0.800000012,2.299999952,0.108000003,25.02199936,,0.109999999,11.25699997,3.802000046,,,,,,0.028999999,3.015000105,0.698000014,12.39599991,7.864999771,0.824999988,,,,,,,,,12.6960001,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4719,91716139,"בורמה עם אגוזי פיסטוק, ממתק ערבי",,,3,10.30000019,44.29999924,36,595,0,7.199999809,1.200000048,22,3.900000095,60.86000061,233,323.3599854,107.9300003,0.939999998,0.379999995,325.6799927,,,0,0.219999999,1.129999995,2,0.109999999,44.49200058,,0.001,97.16999817,9.595000267,0.234999999,0.138999999,0.081,0.181999996,0.203999996,0.760999978,5.830999851,1.827000022,18.03800011,12.72599983,1.159000039,,,,,,,,,18.69499969,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4720,91718200,"שוקולד, מזרה בטעם שוקולד SPRINKLES",,,1,1.99000001,30.04000092,63.5,511,0,0.330000013,3.299999952,13,1.779999971,52,80,278,4,0.720000029,0.400999993,,0,0.039999999,0,0.012,0.061999999,0.263999999,0.013,4,4,0,0,25.59300041,0.017999999,0.215000004,2.256000042,1.600000024,12.72200012,4.767000198,2.730999947,1.261999965,2.10800004,0.460999995,0,0,0,0,0,0,0,0,0,2.10800004,0.460999995,0,60.47,,0,1,,,,,,,,,,,,,,,,0.4,,,1.8,,1.3,,,
4721,91721000,לקריץ - במבליק,,,1,0,0.050000001,93.34999847,375,0,6.300000191,0.200000003,3,0.129999995,2,4,37,50,0.050000001,0.028000001,,0,0,0,0.004,0.011,0.008,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,0,1,,,,,,,,,,,,,,,,0,0.009,,1.1,,0,,0.035,
4722,91723000,מרשמלו,,,1,1.799999952,0.200000003,81.19999695,318,0,16.39999962,0.100000001,3,0.230000004,2,8,5,80,0.039999999,0.097000003,,0,0,0,0.001,0.001,0.078000002,0.003,1,1,0,0,0.056000002,0,0,0,0,0,0.001,0.039999999,0.015,0.075999998,0.045000002,0.001,0.001,0,0.004,0,0,0,0,0,0.079999998,0.046999998,0,57.56,,0,1,0.028,0.066,0.05,0.077,0.035,0.015,0.042,0,0.017,0.01,0.147,0.002,0.061,,,0,0.005,,1.7,,0.1,,0.008,
4723,91726000,"חטיף מתוק, נוגט פשוט",,,1,3.329999924,1.669999957,89.08999634,398,0,2.150000095,3.299999952,32,0.589999974,32,55,105,33,0.419999987,0.134000003,,0,2.769999981,0.300000012,0.013,0.148000002,0.477999985,0.02,5,5,0.01,0,1.667000055,0,0,0,0,0,0.002,1.340000033,0.324000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,,0,1,,,,,,,,,,,,,,,,0,0.06,,2.6,,5.1,,0.304,
4724,91726110,"חטיף מתוק, נוגט עם קרמל מצופה שוקולד",,,1,4.010000229,17.22999954,71.16999817,456,0,6.300000191,1,115,0.49000001,20,67,124,167,0.689999998,0.147,,4,0.889999986,0.699999988,0.046,0.103,0.153999999,0.014,4,6,0.180000007,9,12.01599979,0.181999996,0.093000002,0.300999999,0.335000008,3.950999975,1.593000054,2.558000088,2.884000063,2.148000002,0.231000006,0.028999999,0,0,0.059999999,0,0,0,0,0,2.230000019,0.25999999,0.4,59.69,,31,1,,,,,,,,,,,,,,,,3.6,0.155,,2,,16.5,,0.147,
4725,91726150,"חטיף מתוק, USA ,MARS",,,1,8.100000381,23,60.70000076,467,0,4.5,2,168,1.100000024,72,234,325,170,1.110000014,0.25,,1,7.75,0.699999988,0.041000001,0.312000006,0.944999993,0.059999999,9,9,0.360000014,17,7.268000126,0.165000007,0.081,0.054000001,0.164000005,0.294,0.637000024,3.516000032,2.191999912,10.31499958,3.700000048,0.261000007,0,0,0.215000004,0,0.009,0,0,0,10.69299984,3.980000019,0,52.1,,15,1,,,,,,,,,,,,,,,,10.9,0.404,,1.6,,37.1,,0.367,
4726,91726159,"חטיף מתוק, מרס, קרמל רך מצופה שוקולד, MARS",,,2,4.099999905,16.60000038,70.19999695,449,0,7.099999905,,,,,,,420,,,,,,,,,,,,,,,8.300000191,,,,,,,,,,,,,,,,,,,,,,,61.7,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4727,91726410,"חטיף מתוק, נוגט מצופה שוקולד",,,1,4.539999962,9.510000229,79.84999847,436,0,1.970000029,3.299999952,76,1.080000043,41,98,180,46,0.949999988,0.233999997,,0,2.140000105,0.200000003,0.041000001,0.189999998,0.451999992,0.024,7,7,0.219999999,6,6.382999897,0.100000001,0.028000001,0.030999999,0.068999998,0.071000002,0.333000004,3.298000097,2.427000046,1.700999975,0.340999991,0.034000002,0,0,0.114,0,0,0,0,0,2.012000084,0.38499999,0,74.42,,17,1,,,,,,,,,,,,,,,,1.6,,,3.1,,16.6,,,
4728,91726419,"שוקולד חלב מעולה עם נוגט, ורד הגליל",,,3,5,34,57,554,0,0.800000012,1.200000048,150.552002,1.906999946,52.92100143,168.8009949,302.9289856,55,1.843000054,0.398999989,,0,1.13499999,0,0.089000002,0.252000004,0.36500001,0.030999999,9.123999596,41.82065582,0.583999991,10,18,0.405999988,0.112000003,0.126000002,0.279000014,0.287999988,1.345000029,9.725999832,8.958999634,6.896999836,1.381999969,0.138999999,0,0,0.462000012,0,0,0,0,0,8.156999588,1.562000036,0,52.6,,35.48903879,1,,,,,,,,,,,,,,,,6.41,,,3.832,,36.497,,,
4729,91727010,"אגוזים, בציפוי שוקולד, לא שקדים או בוטנים",,,1,11.39000034,41.59999847,37.15000153,568,0,2.5,4.900000095,134,3.849999905,137,299,497,44,3.160000086,1.231999993,,3,4.239999771,1.600000024,0.26699999,0.226999998,0.992999971,0.223000005,52,33,0.379999995,12,12.65999985,0.179000005,0.050000001,0.088,0.156000003,0.323000014,0.67900002,6.027999878,4.977000237,21.0909996,4.481999874,0.123000003,0,0,0.312000006,0,0.068000004,0,0,0,21.83499908,4.626999855,0,28.09,,30,1,,,,,,,,,,,,,,,,15.1,,,5.8,,49.7,,,
4731,91728000,"סוכריות גלילת אגוזים, פאדג' או נוגט, קרמל ואגוזים",,,1,11.84000015,23.72999954,52.36000061,465,0,6.929999828,3.599999905,62,0.610000014,71,182,331,180,1.379999995,0.207000002,,5,2.769999981,0.400000006,0.054000001,0.107000001,5.294000149,0.187999994,47,47,0.079999998,8,5.25,0.101000004,0.064000003,0.043000001,0.093999997,0.093999997,0.27700001,2.878000021,0.887000024,10.43500042,6.34800005,0.037,0.015,0,0.052999999,0,0.234999999,0,0,0,10.7670002,6.443999767,0,48.9,,23,1,,,,,,,,,,,,,,,,0.5,,,2.3,,24.7,,,
4732,91728509,אגוזי פקאן סיני,,,3,9,53,36,576,0,,7.599999905,76.4469986,2.755000114,132.1900024,301.0109863,468.2390137,7,4.888999939,1.300999999,,17.53100014,0.876999974,0.95599997,0.605000019,0.204999998,1.210000038,0.216999993,19.11199951,10.4750061,0.016000001,0,2.2,0,0,0,0,0,0,2.729000092,1.090999961,25.37299919,12.89400005,0.615999997,0,0,0,0,0.128999993,0,0,0,25.50200081,13.51000023,0,30,0,2.489235186,13,,,,,,,,,,,,,,,,2.214,,,7.485,,43.798,,,
4733,91731000,בוטנים בציפוי שוקולד,,,1,13.10000038,33.5,45,519,0,1.899999976,4.699999809,104,1.309999943,96,212,502,41,2.599999905,0.54400003,,0,2.400000095,0,0.115999997,0.173999995,4.249000072,0.100000001,51,8,0.529999971,9,14.60000038,0.453000009,0.029999999,0.039999999,0.090000004,0.090000004,0.603999972,6.696000099,5.782000065,12.55000019,4.222000122,0.039999999,0,0,0.090999998,0,0.136999995,0,0,0,12.92000008,4.329999924,0,37.59,,41,1,,,,,,,,,,,,,,,,4,0.744,,5.4,,47.8,,0.945,
4734,91731010,סוכריות M&M's עם בוטנים,,,1,9.569999695,26.12999916,56.77999878,515,0,2.480000019,3.700000048,102,1.159999967,69,190,347,50,1.75999999,0.504999995,,0,2.849999905,0,0.063000001,0.105999999,3.361999989,0.090000004,55,38,0.319999993,8,10.16899967,0.300000012,0.108000003,0.061999999,0.118000001,0.128999993,0.40200001,4.81099987,3.910000086,7.853000164,3.436000109,0.021,0,0,0.061999999,0,0.130999997,0,0,0,8.086000443,3.45600009,0,50.75,,22,1,,,,,,,,,,,,,,,,3,0.627,,4.1,,37.3,,0.664,
4735,91731060,סוכריות M&M's בטעם חמאת בוטנים ושוקולד,,,1,10.15999985,29.31999969,56.88999939,529,0,2,4,88,1.059999943,81,191,330,213,1.49000001,0.451999992,,0,1.25999999,0.5,0.151999995,0.074000001,4.328999996,0.094999999,45,49,0.189999998,7,18.48500061,0.152999997,0.101000004,0.625999987,0.537,6.611000061,2.464999914,2.953999996,4.903999805,4.31400013,0.514999986,0.026000001,0,0,0.079000004,0,0.002,0,0,0,4.447999954,0.541999996,0,47.15,,28,1,,,,,,,,,,,,,,,,5.9,0.603,,2.8,,37.5,,0.963,
